company,rank,rank_change,revenue,profit,num. of employees,sector,city,state,newcomer,ceo_founder,ceo_woman,profitable,prev_rank,CEO,Website,Ticker,Market Cap,revenue_bin,employees_bin,Cluster,PCA1,PCA2
Chemours,502,0.0,-0.4618922939291769,-0.32823517290779786,-0.7496638531985856,6,Wilmington,38,0,0,0,1, ,Mark E. Newman,https://www.chemours.com,CC,5015.0,Low,Small,0,-0.8816601697089408,-0.30613079339642413
Crown Castle International,503,0.0,-0.4624183408620293,0.076932119874533,-0.819697494060387,9,Houston,29,0,0,0,1, ,Jay A. Brown,https://www.crowncastle.com,CCI,79937.3,Low,Small,0,-0.6956942895771114,-0.636421758542123
Agilent Technologies,504,0.0,-0.46462773798000945,0.17158185630319236,-0.21940914381637533,20,Santa Clara,16,0,0,0,1, ,Michael R. McMullen,https://www.agilent.com,A,39714.0,Low,Small,0,-0.3153321682136884,-0.2675300162353868
McCormick,505,0.0,-0.464743468305237,-0.2059377503118198,-0.3694812313773782,11,Hunt Valley,3,0,0,0,1, ,Lawrence Kurzius,https://www.mccormickcorporation.com,MKC,19156.0,Low,Small,0,-0.6070916453221388,-0.11550328842891916
Skechers U.S.A.,506,0.0,-0.4655535805818294,-0.21739534998476262,-0.6221025787717331,1,Manhattan Beach,16,0,1,0,1, ,Robert Greenberg,https://www.skechers.com,SKX,6360.4,Low,Small,0,-0.7525130136801671,-0.2902906005299075
Watsco,507,0.0,-0.4687098621789438,-0.485237498860951,-0.7259024393347602,5,Miami,39,0,0,0,1, ,Albert H. Nahmad,https://www.watsco.com,WSO,11842.6,Low,Small,0,-0.9599676944217101,-0.18042913827581442
Live Nation Entertainment,508,0.0,-0.4699513329404756,-1.3734505517677909,-0.259428367165976,17,Beverly Hills,16,0,0,0,0, ,Michael Rapino,https://www.livenationentertainment.com,LYV,26425.0,Low,Small,0,-1.197495957286629,0.7700363167492245
Lululemon athletica,509,0.0,-0.4711928037020074,-0.023280364221424748,0.38087920642763645,19,Sumner,33,0,0,0,1, ,Calvin McDonald,https://www.lululemon.com,LULU,46717.8,Low,Medium,0,-0.09826036698995319,0.3012818415702408
ABM Industries,510,0.0,-0.47413866652598075,-0.7281718223611768,2.050431180543794,4,New York,18,0,0,0,1, ,Scott B. Salmirs,https://www.abm.com,ABM,3078.7,Low,Large,2,0.4246906937992491,1.9954054478117935
Post Holdings,511,0.0,-0.47433856436046473,-0.6946292841882132,-0.5328096866729363,11,St. Louis,8,0,0,0,1, ,Robert V. Vitale,https://www.postholdings.com,POST,4284.4,Low,Small,0,-0.9737103701469345,0.1038779498842027
Moody's,512,0.0,-0.47525388602362795,1.0051637455520863,-0.39649420713835876,4,New York,18,0,0,0,1, ,Robert S. Fauber,https://www.moodys.com,MCO,62548.1,Low,Small,1,0.043197773748085984,-0.9707183852065757
Select Medical Holdings,513,0.0,-0.47667421274232946,-0.4991028549869038,1.0912204208830503,13,Mechanicsburg,22,0,0,0,1, ,David S. Chernow,https://www.selectmedicalholdings.com,SEM,3208.6,Low,Large,2,0.0240303933968976,1.14358837480467
Alaska Air Group,514,0.0,-0.4796726802595882,-0.43616908287030404,0.015253577099846358,3,Seattle,33,0,0,0,1, ,Benito Minicucci,https://www.alaskaair.com,ALK,7314.3,Low,Medium,0,-0.5330983735496796,0.32200314798900254
Big Lots,515,0.0,-0.4823449986784783,-0.6854133887991068,0.0982434415210809,19,Columbus,19,0,0,0,1, ,Bruce K. Thorn,https://www.biglots.com,BIG,988.1,Low,Medium,0,-0.6274836744674887,0.5541168879384784
Amkor Technology,516,0.0,-0.4836390741332952,-0.2991760433025077,0.4509128472894378,20,Tempe,4,0,0,0,1, ,Guillaume Marie Jean Rutten,https://www.amkor.com,AMKR,5313.0,Low,Medium,0,-0.22064912374160686,0.5426370224287363
Sinclair Broadcast Group,517,0.0,-0.4840914744955482,-1.1767617573822697,-0.49454130434488064,17,Hunt Valley,3,0,0,0,0, ,Christopher S. Ripley,https://www.sbgi.net,SBGI,2008.1,Low,Small,0,-1.2262165428955238,0.46454453133835616
RPM International,518,0.0,-0.4870057745035507,-0.4157446660620146,-0.2949454278887468,6,Medina,19,0,0,0,1, ,Frank C. Sullivan,https://www.rpminc.com,RPM,10560.8,Low,Small,0,-0.6965003359954365,0.08371147546171441
M&T Bank,519,0.0,-0.4870583791968358,0.7101720670160981,-0.20230092583442086,9,Buffalo,18,0,0,0,1, ,René F. Jones,https://www.mtb.com,MTB,21875.0,Low,Small,0,-0.02127993951136283,-0.6263963313585205
Sprouts Farmers Market,520,0.0,-0.4876791145776017,-0.6302840686336423,0.4809272648016384,10,Phoenix,4,0,0,0,1, ,Jack L. Sinclair,https://www.sprouts.com,SFM,3546.8,Low,Medium,0,-0.39034874304918316,0.7929685588136314
Huntington Bancshares,521,0.0,-0.4897727813703543,0.24215402820175408,-0.1472744937287198,9,Columbus,19,0,0,0,1, ,Stephen D. Steinour,https://www.huntington.com,HBAN,21123.4,Low,Small,0,-0.2523621705529397,-0.26350753665469157
CACI International,522,0.0,-0.4935497983482346,-0.45327245629513196,0.030711002118629562,20,Reston,31,0,0,0,1, ,John S. Mengucci,https://www.caci.com,CACI,7051.2,Low,Medium,0,-0.5427894834979257,0.34529646005695364
JetBlue Airways,523,0.0,-0.4942967849928848,-0.9841412411414894,-0.19644811441954185,3,Long Island City,18,0,0,0,0, ,Robin Hayes,https://www.jetblue.com,JBLU,4786.9,Low,Small,0,-0.9622735429346084,0.5474252121097823
SVB Financial Group,524,0.0,-0.49534887885858986,0.6888343632773566,-0.7413098403243563,9,Santa Clara,16,0,0,0,1, ,Gregory W. Becker,https://www.svb.com,SIVB,32901.0,Low,Small,0,-0.33394216496469603,-1.0013335402104653
Fastenal,525,0.0,-0.49704274998237463,-0.06504248476845592,-0.15087622383018387,5,Winona,7,0,0,0,1, ,Daniel L. Florness,https://www.fastenal.com,FAST,34187.9,Low,Small,0,-0.4292595868533438,-0.05392163741936581
GameStop,526,0.0,-0.49706379185968846,-1.1496122277224703,0.05572301671213017,19,Grapevine,29,0,0,0,0, ,Matthew Furlong,https://www.gamestop.com,GME,12716.6,Low,Medium,0,-0.9174629704500765,0.8440838352824243
Knight-Swift Transportation Holdings,527,0.0,-0.4983999510691337,-0.21581785437761833,0.3133467670251851,3,Phoenix,4,0,0,0,1, ,David A. Jackson,https://www.knighttrans.com,KNX,8386.0,Low,Medium,0,-0.2591084747376116,0.38593336732976885
Airbnb,528,0.0,-0.4990522492658707,-1.125285584938613,-0.7630702930207017,20,San Francisco,16,0,1,0,0, ,Brian Chesky,https://www.airbnb.com,ABNB,110419.9,Low,Small,0,-1.3543145972360096,0.235128978283458
Patterson,529,0.0,-0.507437437375538,-0.7035130752389732,-0.6796302123367842,13,St. Paul,7,0,0,0,1, ,Mark S. Walchirk,https://www.pattersoncompanies.com,PDCO,3160.0,Low,Small,0,-1.0798786808739498,0.004554652206530545
PENN Entertainment,530,0.0,-0.5081844240201885,-0.48366000325380687,0.029360353330580596,12,Wyomissing,22,0,0,0,1, ,Jay A. Snowden,https://www.pennentertainment.com,PENN,7140.2,Low,Medium,0,-0.5695411178586929,0.36561867281983795
ServiceNow,531,0.0,-0.5091313084993228,-0.6420737726449313,-0.22536200328962838,20,Santa Clara,16,0,0,0,1, ,William McDermott,https://www.servicenow.com,NOW,70419.0,Low,Small,0,-0.7977030514882079,0.2907450282056176
Nasdaq,532,0.0,-0.5101834023650276,0.15248585684828733,-0.7789779343021681,9,New York,18,0,0,1,1, ,Adena T. Friedman,https://www.nasdaq.com,NDAQ,29298.2,Low,Small,0,-0.6613469835068362,-0.6580562460109497
Brunswick,533,0.0,-0.5143707359505327,-0.3404400073420198,-0.14027112964253965,3,Mettawa,41,0,0,0,1, ,David M. Foulkes,https://www.brunswick.com,BC,6197.3,Low,Small,0,-0.5870227333395192,0.1442153679460952
Resideo Technologies,534,0.0,-0.5143917778278467,-0.6321106424945461,-0.4044980518082789,16,Scottsdale,4,0,0,0,1, ,Jay L. Geldmacher,https://www.resideo.com,REZI,3455.8,Low,Small,0,-0.8937233604369933,0.1544216343872115
Chesapeake Energy,535,0.0,-0.5182845251309546,,-1.0047864020522905,7,Oklahoma City,20,0,0,0,0, ,Domenic J. Dell&#039;Osso Jr.,https://www.chk.com,CHK,11135.9,Low,Small,0,-1.073456752514933,-0.4687695682898032
Petco Health and Wellness,536,0.0,-0.5184844229654384,-0.6965388841337036,0.35561707168820095,19,San Diego,16,0,0,0,1, ,Ronald Coughlin Jr.,https://www.petco.com,WOOF,5930.2,Low,Medium,0,-0.5151019051108822,0.7487499446763155
Kemper,537,0.0,-0.5199678753160824,-0.9330801991207653,-0.5545701393692818,9,Chicago,41,0,0,0,0, ,Joseph P. Lacher Jr.,https://www.kemper.com,KMPR,3606.0,Low,Small,0,-1.146444681707909,0.25373436461410037
Hilton Worldwide Holdings,538,0.0,-0.5204939222489348,-0.4926268203891535,2.050431180543794,12,McLean,31,0,0,0,1, ,Christopher J. Nassetta,https://www.hilton.com,HLT,42356.6,Low,Large,2,0.5263178981389516,1.8338612366592495
Cerner,539,0.0,-0.5229347800173699,-0.3717408412311466,0.18828669405768264,13,North Kansas City,8,0,0,0,1, ,David T. Feinberg,https://www.cerner.com,Unknown,27492.2,Low,Medium,0,-0.42953104324958424,0.4036458663005654
Levi Strauss,540,0.0,-0.5230294684652832,-0.373484389007464,-0.23941875549117567,1,San Francisco,16,0,0,0,1, ,Charles Bergh,https://www.levistrauss.com,LEVI,5740.0,Low,Small,0,-0.6651489482519464,0.0955048580362568
Tapestry,541,0.0,-0.5248811536689238,-0.14043016957303714,-0.356975224080628,1,New York,18,0,0,1,1, ,Joanne C. Crevoiserat,https://www.tapestry.com,TPR,9807.2,Low,Small,0,-0.6015330773078998,-0.15033476613894003
NetApp,542,0.0,-0.5251231352580358,-0.22694334971221522,-0.5195533189383811,20,San Jose,16,0,0,0,1, ,George Kurian,https://www.netapp.com,NTAP,18470.5,Low,Small,0,-0.7388373985863252,-0.20820521566373548
KB Home,543,0.0,-0.5271326345415321,-0.3641854675337711,-0.9575637184997616,8,Los Angeles,16,0,0,0,1, ,Jeffrey T. Mezger,https://www.kbhome.com,KBH,2858.1,Low,Small,0,-1.0564538215274963,-0.430234806576631
Continental Resources,544,0.0,-0.5277218071063267,0.5460294977885022,-1.0070875073948926,7,Oklahoma City,20,0,0,0,1, ,William B. Berry,https://www.clr.com,CLR,22342.4,Low,Small,0,-0.5791761483936527,-1.0942778057636178
Intuitive Surgical,545,0.0,-0.528689733462775,0.5822288706682349,-0.5799323221670911,13,Sunnyvale,16,0,0,0,1, ,Gary S. Guthart,https://www.intuitive.com,ISRG,108361.9,Low,Small,0,-0.32541563091586373,-0.8102928233333527
Under Armour,546,0.0,-0.53148830314555,-0.5340568365978388,-0.45452208099527985,1,Baltimore,3,0,0,0,1, ,Colin Browne,https://https://about.underarmour.com,UAA,7712.4,Low,Small,0,-0.8774781634781555,0.050943428035865074
MDU Resources Group,547,0.0,-0.5317828894279473,-0.5191121413722609,-0.42820944164291735,7,Bismarck,11,0,0,0,1, ,David L. Goodin,https://www.mdu.com,MDU,5419.3,Low,Small,0,-0.8549419139507058,0.05966618277298606
Silgan Holdings,548,0.0,-0.532161643219601,-0.5348870974437041,-0.2834399011757366,16,Stamford,36,0,0,0,1, ,Adam J. Greenlee,https://www.silganholdings.com,SLGN,5104.3,Low,Small,0,-0.7845233091197896,0.17527006053544472
Ryerson Holding,549,0.0,-0.532351020115428,-0.5886880002557839,-0.8697215232473879,16,Chicago,41,0,0,0,1, ,Edward J. Lehner,https://www.ryerson.com,RYI,1344.6,Low,Small,0,-1.1360489893059078,-0.211631864362493
Ingersoll Rand,550,0.0,-0.5344657287854944,-0.3660120413946751,-0.2694331730033762,15,Davidson,10,0,0,0,1, ,Vicente Reynal,https://www.irco.com,IR,20541.2,Low,Small,0,-0.6846236569212375,0.0688931373028476
Hologic,551,0.0,-0.5368750237379586,0.7207994058431758,-0.7344065242965502,13,Marlborough,2,0,0,0,1, ,Stephen MacMillan,https://www.hologic.com,HOLX,16063.0,Low,Small,0,-0.3384131373889726,-1.0174797840881602
Electronic Arts,552,0.0,-0.5372222147136412,-0.1381054392046139,-0.5195533189383811,17,Redwood City,16,0,0,0,1, ,Andrew Wilson,https://www.ea.com,EA,35577.4,Low,Small,0,-0.6971385656487192,-0.2692527779604483
Zebra Technologies,553,0.0,-0.537432633486782,-0.1381054392046139,-0.5795821539627822,15,Lincolnshire,41,0,0,0,1, ,Anders Gustafsson,https://www.zebra.com,ZBRA,21959.1,Low,Small,0,-0.7301953840253744,-0.31266515532786204
Coty,554,0.0,-0.5385688948617433,-1.0001652754666925,-0.4980429863879707,14,New York,18,0,0,1,0, ,Sue Y. Nabi,https://www.coty.com,COTY,7540.6,Low,Small,0,-1.1642856170975522,0.3413349482780812
Schneider National,555,0.0,-0.5393579652610219,-0.4964460202801343,-0.21690794235702518,3,Green Bay,35,0,0,0,1, ,Mark B. Rourke,https://www.schneider.com,SNDR,4551.6,Low,Small,0,-0.7312148231659072,0.19701832262014046
Sonoco Products,556,0.0,-0.5412832970352618,-0.9040210695154753,-0.04432504166187182,16,Hartsville,26,0,0,0,0, ,R. Howard Coker,https://www.sonoco.com,SON,6099.1,Low,Small,0,-0.8638029009787714,0.6031964471112752
Concentrix,557,0.0,-0.5416410089496014,-0.4962799681109615,2.050431180543794,20,Fremont,16,0,0,0,1, ,Christopher A. Caldwell,https://www.concentrix.com,CNXC,8605.2,Low,Large,2,0.5110588793466041,1.8368528546559721
Evergy,558,0.0,-0.5416725717655723,-0.10265330108615989,-0.823199176103477,7,Kansas City,8,0,0,0,1, ,David A. Campbell,https://http://investors.evergy.com,EVRG,15512.7,Low,Small,0,-0.8468078562084452,-0.5132410937856487
Cornerstone Building Brands,559,0.0,-0.5420513255572263,-0.28016306993218926,0.015703793362529344,16,Cary,10,0,0,1,1, ,Rose Lee,https://www.cornerstonebuildingbrands.com,Unknown,3088.7,Low,Medium,0,-0.48536370598639644,0.21603922423541566
Coca-Cola Consolidated,560,0.0,-0.544197597043264,-0.6756163108178949,-0.31695600073102714,11,Charlotte,10,0,0,0,1, ,J. Frank Harrison III,https://www.cokeconsolidated.com,COKE,4657.3,Low,Small,0,-0.8884872133385356,0.24842881350486706
Greif,561,0.0,-0.5448919789946292,-0.5086508547143564,-0.2694331730033762,16,Delaware,19,0,0,0,1, ,Ole Rosgaard,https://www.greif.com,GEF,3134.0,Low,Small,0,-0.7702561419059983,0.16757530916342364
Vulcan Materials,562,0.0,-0.545302295602254,-0.2760947917874487,-0.4739314043198362,16,Birmingham,0,0,0,0,1, ,J. Thomas Hill,https://www.vulcanmaterials.com,VMC,24412.7,Low,Small,0,-0.7537011905821028,-0.14083490067465088
Ametek,563,0.0,-0.5459019891057058,-0.010992503702616258,-0.1443731000358738,20,Berwyn,22,0,0,0,1, ,David A. Zapico,https://www.ametek.com,AME,30787.3,Low,Small,0,-0.42629039185747647,-0.08543746891557069
Monster Beverage,564,0.0,-0.5464385569772152,0.31065054798565217,-0.8809769298144633,11,Corona,16,0,0,0,1, ,#REF!,https://www.monsterbevcorp.com,MNST,42295.8,Low,Small,0,-0.6522603619451552,-0.8401893823672361
Sealed Air,565,0.0,-0.547238148315151,-0.4122575705093797,-0.24442115840987577,16,Charlotte,10,0,0,0,1, ,Edward L. Doheny II,https://www.sealedair.com,SEE,9920.7,Low,Small,0,-0.7045452864009462,0.11918656438301443
NOV,566,0.0,-0.5482692003035416,-1.040598978660339,0.2829821813086755,7,Houston,29,0,0,0,0, ,Clay C. Williams,https://www.nov.com,NOV,7700.2,Low,Medium,0,-0.7643967891741476,0.9343503422710948
Las Vegas Sands,567,0.0,-0.550268178648381,-1.6309144400706612,1.1612540617448517,12,Las Vegas,17,0,0,0,0, ,Robert G. Goldstein,https://www.sands.com,LVS,29696.4,Low,Large,2,-0.6113171222300074,1.9770625461233302
Martin Marietta Materials,568,0.0,-0.5515096494099124,-0.2497755229735145,-0.569577348125382,16,Raleigh,10,0,0,0,1, ,C. Howard Nye,https://www.martinmarietta.com,MLM,24015.1,Low,Small,0,-0.7954494351148326,-0.22804047930036297
Marathon Oil,569,0.0,-0.554266135338059,-0.04760700700528174,-0.9932308513100931,7,Houston,29,0,0,0,1, ,Lee M. Tillman,https://www.marathonoil.com,MRO,18349.5,Low,Small,0,-0.9174199229739899,-0.6739332514836408
Mattel,570,0.0,-0.5552445826331645,-0.08330822337749545,0.7460546194927435,14,El Segundo,16,0,0,0,1, ,Ynon Kreiz,https://www.mattel.com,MAT,7823.3,Low,Medium,2,0.016146438088052474,0.6087027569583925
Microchip Technology,571,0.0,-0.5572751237939748,-0.5429406276485985,-0.09434907084887288,20,Chandler,4,0,0,0,1, ,Ganesh Moorthy,https://www.microchip.com,MCHP,41777.1,Low,Small,0,-0.7009905918873008,0.3181507703036924
Harley-Davidson,572,0.0,-0.5680170021628211,-0.2933642173814498,-0.779678270710786,3,Milwaukee,35,0,0,0,1, ,Jochen Zeitz,https://www.harley-davidson.com,HOG,6062.9,Low,Small,0,-0.9451915628863883,-0.34954791115078737
Telephone & Data Systems,573,0.0,-0.5687850306847854,-0.7035130752389732,-0.6296061831497833,2,Chicago,41,0,0,0,1, ,LeRoy T. Carlson Jr.,https://www.tdsinc.com,TDS,2163.4,Low,Small,0,-1.090829825357685,0.04209954721153404
ADT,574,0.0,-0.571089116250679,-1.1159866634649203,0.18078308967963252,4,Boca Raton,39,0,0,0,0, ,James D. DeVries,https://www.adt.com,ADT,6843.0,Low,Medium,0,-0.8765419770938844,0.912973318975015
First Republic Bank,575,0.0,-0.5713100559624769,0.39409176299512816,-0.7549163762632207,9,San Francisco,16,0,0,0,1, ,Michael J. Roffler,https://www.firstrepublic.com,FRC,29113.6,Low,Small,0,-0.5524042012447081,-0.8060523040141623
Warner Music Group,576,0.0,-0.5717308935087589,-0.5806344700508892,-0.7746758677920861,17,New York,18,0,0,0,1, ,Stephen F. Cooper,https://www.wmg.com,WMG,19485.7,Low,Small,0,-1.1040932633280438,-0.14757121776836518
Pool,577,0.0,-0.5722990241962395,-0.2928660608739305,-0.7871818750888362,5,Covington,45,0,0,0,1, ,Peter Arvan,https://www.poolcorp.com,POOL,12608.0,Low,Small,0,-0.9517104371977759,-0.3552236670329217
Old Dominion Freight Line,578,0.0,-0.5764337530884595,0.025788051769222504,0.1139009626566122,3,Thomasville,10,0,0,0,1, ,Greg C. Gantt,https://www.odfl.com,ODFL,34307.5,Low,Medium,0,-0.2833367789234064,0.07665705504650928
Fortive,579,0.0,-0.5766020881069722,-0.3279030685694516,-0.16938511462937425,15,Everett,33,0,0,0,1, ,James A. Lico,https://www.fortive.com,FTV,21877.9,Low,Small,0,-0.6349801696121359,0.1158886737937521
MDC Holdings,580,0.0,-0.5766020881069722,-0.3567131199209822,-0.9657676592864297,8,Denver,28,0,0,0,1, ,David D. Mandarich,https://www.mdcholdings.com,MDC,2692.7,Low,Small,0,-1.0877653139444199,-0.4402260257692316
NGL Energy Partners,581,0.0,-0.5778119960525326,-1.3642346563786842,-1.0199436828959518,7,Tulsa,20,0,0,0,0, ,H. Michael Krimbill,https://www.nglenergypartners.com,NGL,288.6,Low,Small,0,-1.6770136607826525,0.2160157178045708
Edwards Lifesciences,582,0.0,-0.5789377364888368,0.41493131022635044,-0.2844403817594766,13,Irvine,16,0,0,0,1, ,Michael A. Mussallem,https://www.edwards.com,EW,73141.4,Low,Small,0,-0.28756873242564934,-0.4799851412174271
Hanover Insurance Group,583,0.0,-0.5794322206057182,-0.48540355103012417,-0.8497119115725874,9,Worcester,2,0,0,0,1, ,John C. Roche,https://www.hanover.com,THG,5317.9,Low,Small,0,-1.0972533408214138,-0.2674003816760444
Syneos Health,584,0.0,-0.5809893195269611,-0.6380885205847773,0.3029917929834759,13,Morrisville,10,0,0,1,1, ,Michelle Keefe,https://www.syneoshealth.com,SYNH,8436.7,Low,Medium,0,-0.5506623903916342,0.6717345373535514
Xylem,585,0.0,-0.5828830884852298,-0.4785123860094412,-0.23441635257247553,15,Washington,37,0,0,0,1, ,Patrick K. Decker,https://www.xylem.com,XYL,15354.7,Low,Small,0,-0.7581081192869816,0.17294483571212718
Church & Dwight,586,0.0,-0.5833986144794252,-0.1459929172403355,-0.8146950911416867,14,Ewing,15,0,0,0,1, ,Matthew T. Farrell,https://www.churchdwight.com,CHD,24119.1,Low,Small,0,-0.8922902384855101,-0.4762492785855009
American Axle & Manufacturing,587,0.0,-0.5869231289295364,-0.8281352282033746,-0.16938511462937425,18,Detroit,6,0,0,0,1, ,David C. Dauch,https://www.aam.com,AXL,888.3,Low,Small,0,-0.9188698093118433,0.46138205006332056
Meritage Homes,588,0.0,-0.5885328325440646,-0.2207994194528109,-0.981125036246839,8,Scottsdale,4,0,0,0,1, ,Phillippe Lord,https://www.meritagehomes.com,MTH,2907.3,Low,Small,0,-1.0282760344864945,-0.5448769156075065
Workday,589,0.0,-0.5887958560104911,-0.8086240983255368,-0.30945239635297705,20,Pleasanton,16,0,1,0,1, ,#REF!,https://www.workday.com,WDAY,60583.4,Low,Small,0,-0.9860460605455478,0.3466505004092474
Rush Enterprises,590,0.0,-0.590132015219936,-0.6326087990020652,-0.7125960475710178,19,New Braunfels,29,0,0,0,1, ,W. M. Rush,https://www.rushenterprises.com,RUSHB,2788.5,Low,Small,0,-1.1103830416716018,-0.06638854940397575
Yellow,591,0.0,-0.5905844155821891,-0.9236152254778993,0.5309512939886394,3,Nashville,27,0,0,0,0, ,Darren D. Hawkins,https://www.myyellow.com,YELL,360.3,Low,Medium,0,-0.5899878398649399,1.0338967668792254
Encompass Health,592,0.0,-0.5906054574595032,-0.4908002465282494,0.71508974542599,13,Birmingham,0,0,0,0,1, ,Mark J. Tarr,https://www.encompasshealth.com,EHC,7071.1,Low,Medium,2,-0.24896184859267256,0.8683469887886812
Simon Property Group,593,0.0,-0.5911104625150415,1.0347210316648956,-0.9272491568124389,9,Indianapolis,42,0,0,0,1, ,David E. Simon,https://www.simon.com,SPG,43197.8,Low,Small,1,-0.3040210054807426,-1.3724221967299366
Globe Life,594,0.0,-0.5915207791226663,-0.21448943702423373,-0.9086402179548745,9,McKinney,29,0,0,0,1, ,#REF!,https://www.globelifeinsurance.com,GL,9977.3,Low,Small,0,-0.9868891052125305,-0.496739582063655
Skyworks Solutions,595,0.0,-0.5919205747916342,0.4109460581661964,-0.5223046405436661,20,Irvine,16,0,0,0,1, ,Liam K. Griffin,https://www.skyworksinc.com,SWKS,21547.5,Low,Small,0,-0.4283689868015099,-0.6489859118233581
Endeavor Group Holdings,596,0.0,-0.5952241495299472,-1.0792891340776678,-0.6846326152554841,17,Beverly Hills,16,0,0,0,0, ,Ariel Emanuel,https://www.endeavorco.com,EDR,20363.1,Low,Small,0,-1.3459629190367335,0.2622518170519612
Twitter,597,0.0,-0.5952451914072615,-1.0168535184685876,-0.6946374210928844,20,San Francisco,16,0,0,0,0, ,Elon Musk,https://www.twitter.com,Unknown,30976.8,Low,Small,0,-1.3168365178647012,0.21192259027348428
Leggett & Platt,598,0.0,-0.5957607174014566,-0.4989368028177307,-0.054329847499272055,14,Carthage,8,0,0,0,1, ,J. Mitchell Dolloff,https://www.leggett.com,LEG,4659.0,Low,Small,0,-0.6787184413448005,0.31757940907104737
Western Union,599,0.0,-0.5959500942972836,-0.1640095775956155,-0.5445653335318815,4,Denver,28,0,0,0,1, ,Devin B. McGranahan,https://www.westernunion.com,WU,7374.7,Low,Small,0,-0.7619733961000853,-0.2681582242183807
PerkinElmer,600,0.0,-0.5963288480889372,-0.04993173737370497,-0.23441635257247553,13,Waltham,2,0,0,0,1, ,Prahlad Singh,https://www.perkinelmer.com,PKI,15984.0,Low,Small,0,-0.5288290254801127,-0.12256570751607127
SS&C Technologies Holdings,601,0.0,-0.5980332401513792,-0.1688250905016349,0.17578068676093242,20,Windsor,36,0,1,0,1, ,William C. Stone,https://www.ssctech.com,SSNC,19235.1,Low,Medium,0,-0.3708458836418958,0.2562164654601498
CUNA Mutual Group,602,0.0,-0.5981910542312349,-0.3163624428119222,-0.8647191203286877,9,Madison,35,0,0,0,1, ,Robert N. Trunzo,https://www.cunamutual.com,Unknown,11641.6,Low,Small,0,-1.0234721119137244,-0.39451096738102565
FMC,603,0.0,-0.5986434545934878,-0.22154665421408984,-0.7496638531985856,6,Philadelphia,22,0,0,0,1, ,Mark A. Douglas,https://www.fmc.com,FMC,16563.8,Low,Small,0,-0.9080633807592466,-0.37672743581184326
Carlisle,604,0.0,-0.6002426372693593,-0.4829127684925278,-0.5070473116416309,16,Scottsdale,4,0,0,0,1, ,D. Christian Koch,https://www.carlisle.com,CSL,12804.5,Low,Small,0,-0.9209465176823012,-0.020817807670007998
American Eagle Outfitters,605,0.0,-0.6022626574915124,-0.48465631626884537,0.13075906049263156,19,Pittsburgh,22,0,0,0,1, ,Jay L. Schottenstein,https://www.aeo-inc.com,AEO,2836.6,Low,Medium,0,-0.573347854426031,0.4417367338437996
Core & Main,606,0.0,-0.6029780813201918,-0.6952104667803192,-0.8647191203286877,5,St. Louis,8,0,0,0,1, ,Stephen O. LeClair,https://www.coreandmain.com,CNM,5948.8,Low,Small,0,-1.2365785708066892,-0.13292085396221612
Vertiv Holdings,607,0.0,-0.6035988167009575,-0.7337345700284752,0.13075906049263156,15,Columbus,19,0,0,0,1, ,Robert J. Johnson,https://www.vertiv.com,VRT,5263.9,Low,Medium,0,-0.7123239651027221,0.6136820752008754
Broadridge Financial Solutions,608,0.0,-0.6040617380018677,-0.3784659540826566,-0.3842883440167305,4,Lake Success,18,0,0,0,1, ,Timothy C. Gokey,https://www.broadridge.com,BR,18182.7,Low,Small,0,-0.7980777201738396,-0.0040349691566154535
Ingles Markets,609,0.0,-0.6046719524439765,-0.6257176339813824,-0.14637406120335383,10,Black Mountain,10,0,0,0,1, ,James W. Lanning,https://www.ingles-markets.com,IMKTA,1691.4,Low,Small,0,-0.8050932052993994,0.33870978148585545
TPG,610,0.0,-0.6058818603895371,0.9776821115539406,-1.01914329842896,9,Fort Worth,29,0,0,0,1, ,Jon Winkelried,https://www.tpg.com,TPG,9304.9,Low,Small,0,-0.39530130280721076,-1.3991893628154841
Insperity,611,0.0,-0.6062290513652194,-0.7299983962220806,-0.8897311349221884,4,Kingwood,29,0,1,0,1, ,Paul J. Sarvadi,https://www.insperity.com,NSP,3849.8,Low,Small,0,-1.271625256694078,-0.12692812776489623
Howmet Aerospace,612,0.0,-0.606344781690447,-0.6188264689606993,-0.07433945917407239,0,Pittsburgh,22,0,0,0,1, ,John C. Plant,https://www.howmet.com,HWM,15055.4,Low,Small,0,-0.762807942351672,0.3860911100422735
R.R. Donnelley & Sons,613,0.0,-0.6072180195989821,-0.8299618020642787,0.5309512939886394,17,Chicago,41,0,0,0,1, ,Thomas J. Quinlan III,https://www.rrd.com,RRD,289.9,Low,Medium,0,-0.5484558167812033,0.9696263239061947
Keysight Technologies,614,0.0,-0.6096062726741319,-0.09078057099028422,-0.35447402262127786,20,Santa Rosa,16,0,0,0,1, ,Satish Dhanasekaran,https://www.keysight.com,KEYS,28746.6,Low,Small,0,-0.6256427382265748,-0.18091044242857768
Tempur Sealy International,615,0.0,-0.6106794084171511,-0.3145358689510182,-0.4695292897513802,14,Lexington,44,0,0,0,1, ,Scott Thompson,https://www.tempursealy.com,TPX,4506.0,Low,Small,0,-0.8135165585571802,-0.10966506227194246
Scotts Miracle-Gro,616,0.0,-0.6112896228592597,-0.4075250836879467,-0.6671242050400338,6,Marysville,19,0,0,0,1, ,James S. Hagedorn,https://www.scotts.com,SMG,6834.6,Low,Small,0,-0.9738492803496841,-0.18838413389480396
