company,rank,rank_change,revenue,profit,num. of employees,sector,city,state,newcomer,ceo_founder,ceo_woman,profitable,prev_rank,CEO,Website,Ticker,Market Cap,revenue_bin,employees_bin,Cluster,PCA1,PCA2
M&T Bank,519,0.0,-0.2912519137700931,-0.02614007504322273,-0.17622193311353204,6,Buffalo,31,0,0,0,1, ,René F. Jones,https://www.mtb.com,MTB,21875.0,Low,Small,0,-0.01994969168305484,-0.6277155948280624
Sprouts Farmers Market,520,0.0,-0.29139654688925454,-0.277684207711443,-0.045588758837415734,7,Phoenix,2,0,0,0,1, ,Jack L. Sinclair,https://www.sprouts.com,SFM,3546.8,Low,Medium,0,-0.39137413460843257,0.792892201487222
Huntington Bancshares,521,0.0,-0.2918843772403245,-0.1139662921909934,-0.165700883786857,6,Columbus,32,0,0,0,1, ,Stephen D. Steinour,https://www.huntington.com,HBAN,21123.4,Low,Small,0,-0.251770726555523,-0.2644028981986659
CACI International,522,0.0,-0.29276443299928995,-0.24446698313116141,-0.13167007151021168,17,Reston,42,0,0,0,1, ,John S. Mengucci,https://www.caci.com,CACI,7051.2,Low,Medium,0,-0.5433393613362564,0.3450348074987912
JetBlue Airways,523,0.0,-0.2929384830240435,-0.3440874962485724,-0.17510287604878572,19,Long Island City,31,0,0,0,0, ,Robin Hayes,https://www.jetblue.com,JBLU,4786.9,Low,Small,0,-0.9635313934709657,0.5476370859435702
SVB Financial Group,524,0.0,-0.29318362390397823,-0.030144215154448043,-0.27928039356346274,6,Santa Clara,3,0,0,0,1, ,Gregory W. Becker,https://www.svb.com,SIVB,32901.0,Low,Small,0,-0.33239848382079734,-1.0026642398099541
Fastenal,525,0.0,-0.29357830072067304,-0.17161344554326438,-0.16638953428823935,20,Winona,22,0,0,0,1, ,Daniel L. Florness,https://www.fastenal.com,FAST,34187.9,Low,Small,0,-0.42913341943714417,-0.054547692492504164
GameStop,526,0.0,-0.29358320353827166,-0.3751390575002146,-0.126887776361723,16,Grapevine,40,0,0,0,0, ,Matthew Furlong,https://www.gamestop.com,GME,12716.6,Low,Medium,0,-0.9190865621692889,0.8444515418170202
Knight-Swift Transportation Holdings,527,0.0,-0.2938945324557887,-0.19990729162102763,-0.07763013633228978,19,Phoenix,2,0,0,0,1, ,David A. Jackson,https://www.knighttrans.com,KNX,8386.0,Low,Medium,0,-0.2594218115550231,0.38545938501342447
Airbnb,528,0.0,-0.2940465198013482,-0.3705740261671834,-0.28344099034264786,17,San Francisco,3,0,1,0,0, ,Brian Chesky,https://www.airbnb.com,ABNB,110419.9,Low,Small,0,-1.3555306319903695,0.23544219576529216
Patterson,529,0.0,-0.29600029261442745,-0.291426042645687,-0.2674872537272897,9,St. Paul,22,0,0,0,1, ,Mark S. Walchirk,https://www.pattersoncompanies.com,PDCO,3160.0,Low,Small,0,-1.0804855985998505,0.004475880118650589
PENN Entertainment,530,0.0,-0.2961743426391811,-0.2501693772195212,-0.13192831544823005,10,Wyomissing,35,0,0,0,1, ,Jay A. Snowden,https://www.pennentertainment.com,PENN,7140.2,Low,Medium,0,-0.570132211438157,0.36536462069738057
ServiceNow,531,0.0,-0.29639496943112226,-0.2798966119752328,-0.1806312092404386,17,Santa Clara,3,0,0,0,1, ,William McDermott,https://www.servicenow.com,NOW,70419.0,Low,Small,0,-0.7984207569766768,0.29062452039623765
Nasdaq,532,0.0,-0.2966401103110569,-0.1307930288451698,-0.2864825300570867,6,New York,31,0,0,1,1, ,Adena T. Friedman,https://www.nasdaq.com,NDAQ,29298.2,Low,Small,0,-0.6606008076067482,-0.6589208119333783
Brunswick,533,0.0,-0.29761577101319686,-0.22329333950798946,-0.16436184114528016,19,Mettawa,13,0,0,0,1, ,David M. Foulkes,https://www.brunswick.com,BC,6197.3,Low,Small,0,-0.587316540699999,0.14381648050374263
Resideo Technologies,534,0.0,-0.29762067383079555,-0.2780269745692132,-0.21488200709391442,13,Scottsdale,2,0,0,0,1, ,Jay L. Geldmacher,https://www.resideo.com,REZI,3455.8,Low,Small,0,-0.8943433004460001,0.1542783953271391
Chesapeake Energy,535,0.0,-0.2985276950865538,,-0.3296570906576423,4,Oklahoma City,33,0,0,0,0, ,Domenic J. Dell&#039;Osso Jr.,https://www.chk.com,CHK,11135.9,Low,Small,0,-1.073385914593054,-0.4691890247306401
Petco Health and Wellness,536,0.0,-0.29857427185374136,-0.2901172964614733,-0.06954805753134394,16,San Diego,3,0,0,0,1, ,Ronald Coughlin Jr.,https://www.petco.com,WOOF,5930.2,Low,Medium,0,-0.516162243964509,0.7486872338066838
Kemper,537,0.0,-0.29891992049444926,-0.33450560454272193,-0.2435757779848464,6,Chicago,13,0,0,0,0, ,Joseph P. Lacher Jr.,https://www.kemper.com,KMPR,3606.0,Low,Small,0,-1.1474547702666065,0.25385177825777244
Hilton Worldwide Holdings,538,0.0,-0.2990424909344166,-0.25185205088493884,0.25450026173024787,10,McLean,42,0,0,0,1, ,Christopher J. Nassetta,https://www.hilton.com,HLT,42356.6,Low,Large,0,0.5248042189205195,1.833671718022628
Cerner,539,0.0,-0.299611217775865,-0.22916711702523437,-0.1015416120747331,9,North Kansas City,23,0,0,0,1, ,David T. Feinberg,https://www.cerner.com,Unknown,27492.2,Low,Medium,0,-0.43001835502202057,0.4032756468182332
Levi Strauss,540,0.0,-0.2996332804550591,-0.2294943035712878,-0.18331885911388923,1,San Francisco,3,0,0,0,1, ,Charles Bergh,https://www.levistrauss.com,LEVI,5740.0,Low,Small,0,-0.6654457347838753,0.09512060634872789
Tapestry,541,0.0,-0.30006472840374415,-0.185760368582146,-0.20579564631178596,1,New York,31,0,0,1,1, ,Joanne C. Crevoiserat,https://www.tapestry.com,TPR,9807.2,Low,Small,0,-0.6014202498718836,-0.15093774329746432
NetApp,542,0.0,-0.3001211108061291,-0.20199505339108287,-0.23688056477696226,17,San Jose,3,0,0,0,1, ,George Kurian,https://www.netapp.com,NTAP,18470.5,Low,Small,0,-0.7387832040089177,-0.20873573553871377
KB Home,543,0.0,-0.3005893298868043,-0.22774930865900284,-0.32062811741729574,5,Los Angeles,3,0,0,0,1, ,Jeffrey T. Mezger,https://www.kbhome.com,KBH,2858.1,Low,Small,0,-1.0564107947343957,-0.43065912417436697
Continental Resources,544,0.0,-0.3007266087795677,-0.05694235130739563,-0.33009706181130327,4,Oklahoma City,33,0,0,0,1, ,William B. Berry,https://www.clr.com,CLR,22342.4,Low,Small,0,-0.5777204008936235,-1.0955324717100745
Intuitive Surgical,545,0.0,-0.30095213838910756,-0.05014933539885777,-0.24842502526541388,9,Sunnyvale,3,0,0,0,1, ,Gary S. Guthart,https://www.intuitive.com,ISRG,108361.9,Low,Small,0,-0.32409720287520954,-0.8115662622740201
Under Armour,546,0.0,-0.3016042131297338,-0.25962662643163703,-0.22444659739089173,1,Baltimore,19,0,0,0,1, ,Colin Browne,https://https://about.underarmour.com,UAA,7712.4,Low,Small,0,-0.8779203978835295,0.05068586013133329
MDU Resources Group,547,0.0,-0.3016728525761155,-0.2568221703226076,-0.21941562289468167,4,Bismarck,26,0,0,0,1, ,David L. Goodin,https://www.mdu.com,MDU,5419.3,Low,Small,0,-0.8553731142426177,0.059395574718357415
Silgan Holdings,548,0.0,-0.30176110329289196,-0.2597824295488053,-0.1917356985752293,13,Stamford,5,0,0,0,1, ,Adam J. Greenlee,https://www.silganholdings.com,SLGN,5104.3,Low,Small,0,-0.7850438640154845,0.17501852354724723
Ryerson Holding,549,0.0,-0.30180522865128023,-0.2698784715413111,-0.30383269685580355,13,Chicago,13,0,0,0,1, ,Edward J. Lehner,https://www.ryerson.com,RYI,1344.6,Low,Small,0,-1.136386880952085,-0.21185596436724705
Ingersoll Rand,550,0.0,-0.30229796181994883,-0.2280920755167731,-0.18905761329207563,12,Davidson,25,0,0,0,1, ,Vicente Reynal,https://www.irco.com,IR,20541.2,Low,Small,0,-0.6848918928833798,0.06848538592998599
Hologic,551,0.0,-0.30285933443499924,-0.0241457951434685,-0.27796048010247987,9,Marlborough,18,0,0,0,1, ,Stephen MacMillan,https://www.hologic.com,HOLX,16063.0,Low,Small,0,-0.33681074321473814,-1.0188960110493706
Electronic Arts,552,0.0,-0.3029402309253777,-0.18532411985407476,-0.23688056477696226,14,Redwood City,3,0,0,0,1, ,Andrew Wilson,https://www.ea.com,EA,35577.4,Low,Small,0,-0.6969448982747783,-0.2698806096803229
Zebra Technologies,553,0.0,-0.3029892591013646,-0.18532411985407476,-0.24835807313333505,12,Lincolnshire,13,0,0,0,1, ,Anders Gustafsson,https://www.zebra.com,ZBRA,21959.1,Low,Small,0,-0.7299745407615517,-0.31329544821872807
Coty,554,0.0,-0.30325401125169404,-0.3470944964099206,-0.232767790949262,11,New York,31,0,0,1,0, ,Sue Y. Nabi,https://www.coty.com,COTY,7540.6,Low,Small,0,-1.1654178653149287,0.34149001452563094
Schneider National,555,0.0,-0.30343786691164504,-0.252568745223913,-0.17901479348024943,19,Green Bay,45,0,0,0,1, ,Mark B. Rourke,https://www.schneider.com,SNDR,4551.6,Low,Small,0,-0.7317044592503203,0.19672440926540816
Sonoco Products,556,0.0,-0.3038864747219255,-0.32905249544183146,-0.14601695695567765,13,Hartsville,38,0,0,0,0, ,R. Howard Coker,https://www.sonoco.com,SON,6099.1,Low,Small,0,-0.8649923639458224,0.6032768033956983
Concentrix,557,0.0,-0.3039698226211033,-0.25253758460047937,0.25450026173024787,17,Fremont,3,0,0,0,1, ,Christopher A. Caldwell,https://www.concentrix.com,CNXC,8605.2,Low,Large,0,0.5095462462438726,1.8366377796282864
Evergy,558,0.0,-0.30397717684750125,-0.17867132675098835,-0.29493762787961464,4,Kansas City,23,0,0,0,1, ,David A. Campbell,https://http://investors.evergy.com,EVRG,15512.7,Low,Small,0,-0.8464215172507801,-0.5139182390605768
Cornerstone Building Brands,559,0.0,-0.3040654275642778,-0.21198203320157086,-0.13453944859930486,13,Cary,25,0,0,1,1, ,Rose Lee,https://www.cornerstonebuildingbrands.com,Unknown,3088.7,Low,Medium,0,-0.4856272205969704,0.2155533684509967
Coca-Cola Consolidated,560,0.0,-0.3045655149593445,-0.28619105790883215,-0.1981439740742041,8,Charlotte,25,0,0,0,1, ,J. Frank Harrison III,https://www.cokeconsolidated.com,COKE,4657.3,Low,Small,0,-0.889203796454613,0.24828760572329903
Greif,561,0.0,-0.30472730794010133,-0.25485905104628703,-0.18905761329207563,13,Delaware,32,0,0,0,1, ,Ole Rosgaard,https://www.greif.com,GEF,3134.0,Low,Small,0,-0.7707389633490916,0.16728303552583462
Vulcan Materials,562,0.0,-0.30482291288327584,-0.2112185979274462,-0.22815765842611893,13,Birmingham,0,0,0,0,1, ,J. Thomas Hill,https://www.vulcanmaterials.com,VMC,24412.7,Low,Small,0,-0.7537363462200494,-0.1413466268380356
Ametek,563,0.0,-0.3049626431848386,-0.16147066261560805,-0.1651461375496323,17,Berwyn,35,0,0,0,1, ,David A. Zapico,https://www.ametek.com,AME,30787.3,Low,Small,0,-0.426069302852039,-0.08617916401707316
Monster Beverage,564,0.0,-0.3050876650336053,-0.10111253502460867,-0.30598472967262347,8,Corona,3,0,0,0,1, ,#REF!,https://www.monsterbevcorp.com,MNST,42295.8,Low,Small,0,-0.6512151978732856,-0.8412509873185932
Sealed Air,565,0.0,-0.3052739721023557,-0.23677030914304742,-0.18427531814358697,13,Charlotte,25,0,0,0,1, ,Edward L. Doheny II,https://www.sealedair.com,SEE,9920.7,Low,Small,0,-0.7048914472219926,0.11880433241833695
NOV,566,0.0,-0.3055142101646916,-0.3546821082160168,-0.08343584264255502,4,Houston,40,0,0,0,0, ,Clay C. Williams,https://www.nov.com,NOV,7700.2,Low,Medium,0,-0.7659404757776778,0.9345572154184401
Las Vegas Sands,567,0.0,-0.3059799778365675,-0.46545812452267804,0.08448966920147591,10,Las Vegas,30,0,0,0,0, ,Robert G. Goldstein,https://www.sands.com,LVS,29696.4,Low,Large,0,-0.6141584121052426,1.977835327734913
Martin Marietta Materials,568,0.0,-0.30626924407489037,-0.2062796391132111,-0.24644515507393958,13,Raleigh,25,0,0,0,1, ,C. Howard Nye,https://www.martinmarietta.com,MLM,24015.1,Low,Small,0,-0.7953992533336592,-0.22858808064871886
Marathon Oil,569,0.0,-0.3069115131803192,-0.16834158008273006,-0.32744767029904054,4,Houston,40,0,0,0,1, ,Lee M. Tillman,https://www.marathonoil.com,MRO,18349.5,Low,Small,0,-0.9168687772225185,-0.6746838110958278
Mattel,570,0.0,-0.3071394941986584,-0.17504111412096698,0.005103569736564098,11,El Segundo,3,0,0,0,1, ,Ynon Kreiz,https://www.mattel.com,MAT,7823.3,Low,Medium,0,0.015857875352508675,0.6080463125771524
Microchip Technology,571,0.0,-0.3076126160969323,-0.2612937197853378,-0.155581547252655,17,Chandler,2,0,0,0,1, ,Ganesh Moorthy,https://www.microchip.com,MCHP,41777.1,Low,Small,0,-0.7016009750477981,0.31787910964874666
Harley-Davidson,572,0.0,-0.31011550448106523,-0.21445930276454686,-0.28661643432124434,19,Milwaukee,45,0,0,0,1, ,Jochen Zeitz,https://www.harley-davidson.com,HOG,6062.9,Low,Small,0,-0.9451078973045851,-0.3500860237988761
Telephone & Data Systems,573,0.0,-0.3102944573234175,-0.291426042645687,-0.2579226634303124,18,Chicago,13,0,0,0,1, ,LeRoy T. Carlson Jr.,https://www.tdsinc.com,TDS,2163.4,Low,Small,0,-1.0914401139904522,0.04193881006247007
ADT,574,0.0,-0.3108313158504744,-0.36882903125489847,-0.10297630061927969,2,Boca Raton,8,0,0,0,0, ,James D. DeVries,https://www.adt.com,ADT,6843.0,Low,Medium,0,-0.8781474988421835,0.9132138858325657
First Republic Bank,575,0.0,-0.31088279543526065,-0.08545432174919451,-0.2818819621242406,6,San Francisco,3,0,0,0,1, ,Michael J. Roffler,https://www.firstrepublic.com,FRC,29113.6,Low,Small,0,-0.5512807359588758,-0.8072191901038307
Warner Music Group,576,0.0,-0.31098085178723456,-0.2683671813047786,-0.28565997529154663,14,New York,31,0,0,0,1, ,Stephen F. Cooper,https://www.wmg.com,WMG,19485.7,Low,Small,0,-1.1044494408814405,-0.14785297712795628
Pool,577,0.0,-0.31111322786239926,-0.21436582089424588,-0.28805112286579093,20,Covington,17,0,0,0,1, ,Peter Arvan,https://www.poolcorp.com,POOL,12608.0,Low,Small,0,-0.951621280442154,-0.35576835198343537
Old Dominion Freight Line,578,0.0,-0.3120766315205425,-0.15456858452505234,-0.11576415784633838,19,Thomasville,25,0,0,0,1, ,Greg C. Gantt,https://www.odfl.com,ODFL,34307.5,Low,Medium,0,-0.2831665897676325,0.0758495702125126
Fortive,579,0.0,-0.312115854061332,-0.2209407124387481,-0.16992843269812097,12,Everett,44,0,0,0,1, ,James A. Lico,https://www.fortive.com,FTV,21877.9,Low,Small,0,-0.6352221833673081,0.11539234749840717
MDC Holdings,580,0.0,-0.312115854061332,-0.22634708060448813,-0.322196710226,5,Denver,4,0,0,0,1, ,David D. Mandarich,https://www.mdcholdings.com,MDC,2692.7,Low,Small,0,-1.0876916704078499,-0.44072499154877937
NGL Energy Partners,581,0.0,-0.31239776607325687,-0.41541416328822006,-0.33255516151762643,4,Tulsa,33,0,0,0,0, ,H. Michael Krimbill,https://www.nglenergypartners.com,NGL,288.6,Low,Small,0,-1.6784539580504618,0.21642937895257003
Edwards Lifesciences,582,0.0,-0.312660066814787,-0.0815436635082702,-0.19192699038116884,9,Irvine,3,0,0,0,1, ,Michael A. Mussallem,https://www.edwards.com,EW,73141.4,Low,Small,0,-0.2866235234442164,-0.48116435787963313
Hanover Insurance Group,583,0.0,-0.3127752830283563,-0.2504965637655746,-0.3000068607370126,6,Worcester,18,0,0,0,1, ,John C. Roche,https://www.hanover.com,THG,5317.9,Low,Small,0,-1.0974277719417362,-0.2677819783736614
Syneos Health,584,0.0,-0.3131380915306595,-0.279148757012825,-0.07961000652376408,9,Morrisville,25,0,0,1,1, ,Michelle Keefe,https://www.syneoshealth.com,SYNH,8436.7,Low,Medium,0,-0.5515901083398319,0.6715314089508472
Xylem,585,0.0,-0.31357934511454194,-0.24920339789307774,-0.1823624000841915,12,Washington,6,0,0,0,1, ,Patrick K. Decker,https://www.xylem.com,XYL,15354.7,Low,Small,0,-0.7585488214809427,0.17257454133615155
Church & Dwight,586,0.0,-0.3136994641457099,-0.1868042494671736,-0.29331164752912847,11,Ewing,29,0,0,0,1, ,Matthew T. Farrell,https://www.churchdwight.com,CHD,24119.1,Low,Small,0,-0.8919608595290949,-0.4769436841056757
American Axle & Manufacturing,587,0.0,-0.31452068609349104,-0.3148120905326488,-0.16992843269812097,15,Detroit,21,0,0,0,1, ,David C. Dauch,https://www.aam.com,AXL,888.3,Low,Small,0,-0.9198725934663248,0.4613265409122026
Meritage Homes,588,0.0,-0.31489575163979105,-0.20084211032403743,-0.32513303944717203,5,Scottsdale,2,0,0,0,1, ,Phillippe Lord,https://www.meritagehomes.com,MTH,2907.3,Low,Small,0,-1.027984136455492,-0.5455163302578085
Workday,589,0.0,-0.3149570368597748,-0.31115071727919374,-0.1967092855296575,17,Pleasanton,3,0,1,0,1, ,#REF!,https://www.workday.com,WDAY,60583.4,Low,Small,0,-0.9869552020472543,0.3465696181608436
Rush Enterprises,590,0.0,-0.3152683657772917,-0.27812045643951416,-0.27379031873299775,16,New Braunfels,40,0,0,0,1, ,W. M. Rush,https://www.rushenterprises.com,RUSHB,2788.5,Low,Small,0,-1.1108408705558708,-0.06664592382794225
Yellow,591,0.0,-0.31537377635566366,-0.3327294490070033,-0.036024168540438405,19,Nashville,39,0,0,0,0, ,Darren D. Hawkins,https://www.myyellow.com,YELL,360.3,Low,Medium,0,-0.5914515863215946,1.0339484487159385
Encompass Health,592,0.0,-0.31537867917326234,-0.25150928402716854,-0.0008169116572648668,9,Birmingham,0,0,0,0,1, ,Mark J. Tarr,https://www.encompasshealth.com,EHC,7071.1,Low,Medium,0,-0.24984771039226145,0.868011707729829
Simon Property Group,593,0.0,-0.315496346795631,0.03476336345786569,-0.31483197569732746,6,Indianapolis,14,0,0,0,1, ,David E. Simon,https://www.simon.com,SPG,43197.8,Low,Small,0,-0.30183507593629433,-1.3742049519100783
Globe Life,594,0.0,-0.3155919517388055,-0.19965800663355837,-0.3112739481068519,6,McKinney,40,0,0,0,1, ,#REF!,https://www.globelifeinsurance.com,GL,9977.3,Low,Small,0,-0.9866193690837165,-0.49738619048268723
Skyworks Solutions,595,0.0,-0.31568510527318067,-0.08229151847067803,-0.237406617243296,17,Irvine,3,0,0,0,1, ,Liam K. Griffin,https://www.skyworksinc.com,SWKS,21547.5,Low,Small,0,-0.427318373624557,-0.650187847492199
Endeavor Group Holdings,596,0.0,-0.3164548476361755,-0.36194253347605954,-0.2684437127569874,14,Beverly Hills,3,0,0,0,0, ,Ariel Emanuel,https://www.endeavorco.com,EDR,20363.1,Low,Small,0,-1.347113995659256,0.2623947129508561
Twitter,597,0.0,-0.3164597504537742,-0.35022613906500344,-0.2703566308163829,17,San Francisco,3,0,0,0,0, ,Elon Musk,https://www.twitter.com,Unknown,30976.8,Low,Small,0,-1.317887711714879,0.21200831612467572
Leggett & Platt,598,0.0,-0.31657986948494216,-0.2530361545754179,-0.14792987501507313,11,Carthage,23,0,0,0,1, ,J. Mitchell Dolloff,https://www.leggett.com,LEG,4659.0,Low,Small,0,-0.6792676329493291,0.31721662439132436
Western Union,599,0.0,-0.3166239948433304,-0.19018517710972574,-0.24166285992545092,2,Denver,4,0,0,0,1, ,Devin B. McGranahan,https://www.westernunion.com,WU,7374.7,Low,Small,0,-0.7617895963213711,-0.26884360353441306
PerkinElmer,600,0.0,-0.31671224556010685,-0.1687778288108013,-0.1823624000841915,9,Waltham,18,0,0,0,1, ,Prahlad Singh,https://www.perkinelmer.com,PKI,15984.0,Low,Small,0,-0.5286109442114816,-0.12334411514424107
SS&C Technologies Holdings,601,0.0,-0.31710937378560106,-0.19108883518930186,-0.10393275964897743,17,Windsor,5,0,1,0,1, ,William C. Stone,https://www.ssctech.com,SSNC,19235.1,Low,Medium,0,-0.3709941054900162,0.2555587064866079
CUNA Mutual Group,602,0.0,-0.31714614491759124,-0.21877504911010875,-0.3028762378261058,6,Madison,45,0,0,0,1, ,Robert N. Trunzo,https://www.cunamutual.com,Unknown,11641.6,Low,Small,0,-1.023375711925605,-0.39507245083804016
FMC,603,0.0,-0.3172515554959631,-0.2009823331294889,-0.280877680143058,3,Philadelphia,35,0,0,0,1, ,Mark A. Douglas,https://www.fmc.com,FMC,16563.8,Low,Small,0,-0.9078739877364579,-0.37737159614648047
Carlisle,604,0.0,-0.31762416963346385,-0.2500291544140697,-0.23448941720271793,13,Scottsdale,2,0,0,0,1, ,D. Christian Koch,https://www.carlisle.com,CSL,12804.5,Low,Small,0,-0.921265377260497,-0.021217679395565067
American Eagle Outfitters,605,0.0,-0.31809484012293837,-0.25035634096012316,-0.11254089091625702,16,Pittsburgh,35,0,0,0,1, ,Jay L. Schottenstein,https://www.aeo-inc.com,AEO,2836.6,Low,Medium,0,-0.57395678739932,0.44135878601201606
Core & Main,606,0.0,-0.31826153592129397,-0.28986801147400404,-0.3028762378261058,20,St. Louis,23,0,0,0,1, ,Stephen O. LeClair,https://www.coreandmain.com,CNM,5948.8,Low,Small,0,-1.2370592852047144,-0.13314434984843543
Vertiv Holdings,607,0.0,-0.3184061690404554,-0.29709727611061315,-0.11254089091625702,12,Columbus,32,0,0,0,1, ,Robert J. Johnson,https://www.vertiv.com,VRT,5263.9,Low,Medium,0,-0.713312896410304,0.6135288147079291
Broadridge Financial Solutions,608,0.0,-0.31851403102762665,-0.2304291222742976,-0.21101791261393557,2,Lake Success,31,0,0,0,1, ,Timothy C. Gokey,https://www.broadridge.com,BR,18182.7,Low,Small,0,-0.7982913015571945,-0.004530594832965139
Ingles Markets,609,0.0,-0.3186562127379888,-0.2768272905670173,-0.1655287211615114,7,Black Mountain,25,0,0,0,1, ,James W. Lanning,https://www.ingles-markets.com,IMKTA,1691.4,Low,Small,0,-0.8057916685608525,0.33844678899555664
TPG,610,0.0,-0.3189381247499136,0.024059689308403513,-0.33240212807287484,6,Fort Worth,40,0,0,0,1, ,Jon Winkelried,https://www.tpg.com,TPG,9304.9,Low,Small,0,-0.39315635990502035,-1.40094374640052
Insperity,611,0.0,-0.319019021240292,-0.2963961620833558,-0.3076585329745945,2,Kingwood,40,0,1,0,1, ,Paul J. Sarvadi,https://www.insperity.com,NSP,3849.8,Low,Small,0,-1.2721467882862665,-0.12712533277459465
Howmet Aerospace,612,0.0,-0.31904598673708484,-0.27553412469452043,-0.15175571113386405,0,Pittsburgh,35,0,0,0,1, ,John C. Plant,https://www.howmet.com,HWM,15055.4,Low,Small,0,-0.7635278885885948,0.3858221748823602
R.R. Donnelley & Sons,613,0.0,-0.3192494536674306,-0.3151548573904191,-0.036024168540438405,14,Chicago,13,0,0,0,1, ,Thomas J. Quinlan III,https://www.rrd.com,RRD,289.9,Low,Medium,0,-0.5497713150077199,0.9695701222965546
Keysight Technologies,614,0.0,-0.3198059234648823,-0.17644334217548166,-0.20531741679693707,17,Santa Rosa,3,0,0,0,1, ,Satish Dhanasekaran,https://www.keysight.com,KEYS,28746.6,Low,Small,0,-0.6254286654808359,-0.1816741814494085
Tempur Sealy International,615,0.0,-0.3200559671624157,-0.2184322822523385,-0.22731597447998494,11,Lexington,16,0,0,0,1, ,Scott Thompson,https://www.tempursealy.com,TPX,4506.0,Low,Small,0,-0.8135919300644517,-0.11023094998052839
Scotts Miracle-Gro,616,0.0,-0.32019814887277775,-0.2358822313751881,-0.26509610615304535,3,Marysville,32,0,0,0,1, ,James S. Hagedorn,https://www.scotts.com,SMG,6834.6,Low,Small,0,-0.9739772460405257,-0.18887344593121907
Equifax,617,0.0,-0.3202251143695706,-0.199782649127293,-0.2206207612721008,2,Atlanta,9,0,0,0,1, ,Mark W. Begor,https://www.equifax.com,EFX,29141.8,Low,Small,0,-0.7395858014054899,-0.15357263236857538
Kelly Services,618,0.0,-0.32057321441907777,-0.2914104623339702,-0.27131308984608066,2,Troy,21,0,0,0,1, ,Peter W. Quigley,https://www.kellyservices.com,KELYA,856.0,Low,Small,0,-1.1573660501397485,-0.007853734913042271
NiSource,619,0.0,-0.32082080670781177,-0.22460208569220316,-0.2722025967436995,4,Merrillville,14,0,0,0,1, ,Lloyd M. Yates,https://www.nisource.com,NI,12891.2,Low,Small,0,-0.9625884087881764,-0.2572450557338992
OneMain Holdings,620,0.0,-0.32093357151258173,-0.1110060329647957,-0.2579226634303124,6,Evansville,14,0,0,0,1, ,Douglas H. Shulman,https://www.omf.com,OMF,6042.8,Low,Small,0,-0.5853096782984675,-0.6215769907050491
DoorDash,621,0.0,-0.321105170128536,-0.38864718775870616,-0.25983558148970787,17,San Francisco,3,0,1,0,0, ,Tony Xu,https://https://ir.doordash.com,DASH,40830.3,Low,Small,0,-1.4140645677717534,0.39372618085192074
Avient,622,0.0,-0.3228015450176839,-0.2797719694814982,-0.2588791224600101,3,Avon Lake,32,0,0,0,1, ,Robert M. Patterson,https://www.avient.com,AVNT,4388.4,Low,Small,0,-1.0932163907982722,-0.0034800525998858484
Sanderson Farms,623,0.0,-0.32326976409835906,-0.2448253303006485,-0.1731612642184993,8,Laurel,24,0,0,0,1, ,Joe F. Sanderson Jr.,https://www.sandersonfarms.com,Unknown,4185.4,Low,Small,0,-0.7452126180511264,0.19212621951414574
TransDigm Group,624,0.0,-0.32331143804794793,-0.20978520924949787,-0.21488200709391442,0,Cleveland,32,0,0,0,1, ,Kevin M. Stein,https://www.transdigm.com,TDG,36135.8,Low,Small,0,-0.7610647098278355,-0.09474817588921841
Stifel Financial,625,0.0,-0.3236766979590506,-0.18720933757181119,-0.25983558148970787,6,St. Louis,23,0,0,0,1, ,Ronald J. Kruszewski,https://www.stifel.com,SF,7226.0,Low,Small,0,-0.8239904548218687,-0.34791876744627803
JELD-WEN Holding,626,0.0,-0.3239561585621761,-0.2894317627459328,-0.10584567770837289,13,Charlotte,25,0,0,0,1, ,Kevin C. Lilly,https://www.jeld-wen.com,JELD,1826.0,Low,Medium,0,-0.6863027548713883,0.6111224646211072
Ares Management,627,0.0,-0.3239831240589689,-0.2520390146255408,-0.3220054184200605,6,Los Angeles,3,0,1,0,1, ,Michael Arougheti,https://www.aresmgmt.com,ARES,18940.0,Low,Small,0,-1.1951385048967562,-0.34431766190316926
Elanco Animal Health,628,0.0,-0.32412040295173233,-0.38927040022737935,-0.24835807313333505,9,Greenfield,14,0,0,0,0, ,Jeffrey N. Simmons,https://www.elanco.com,ELAN,12345.4,Low,Small,0,-1.391107199924415,0.4397106945979873
Prologis,629,0.0,-0.32425768184449577,0.14228309461570945,-0.3224549541640184,6,San Francisco,3,0,1,0,1, ,Hamid R. Moghadam,https://www.prologis.com,PLD,119524.5,Low,Small,0,-0.02855960789869229,-1.7982421732470208
Welltower,630,0.0,-0.3246817755667827,-0.2633659012436762,-0.3376530881459154,6,Toledo,32,0,0,0,1, ,Shankh S. Mitra,https://www.welltower.com,WELL,43001.5,Low,Small,0,-1.2754329859290874,-0.36173419142670493
Darling Ingredients,631,0.0,-0.32469893542837813,-0.21431907995909538,-0.2474016141036373,8,Irving,40,0,0,0,1, ,Randall C. Stuewe,https://www.darlingii.com,DAR,12987.4,Low,Small,0,-0.8714367272687444,-0.20094726917924738
Juniper Networks,632,0.0,-0.32484601995633894,-0.2763598812155124,-0.24461831832721692,17,Sunnyvale,3,0,0,0,1, ,Rami Rahim,https://www.juniper.net,JNPR,11986.6,Low,Small,0,-1.0477165334247274,0.03808507448080914
